"Date","Province","HA","HSDA","Cases_Reported","Cases_Reported_Smoothed"
2021-10-08,"BC","All","All",614,664
2021-10-08,"BC","Fraser","All",218,260.14
2021-10-08,"BC","Fraser","Fraser East",91,93.71
2021-10-08,"BC","Fraser","Fraser North",37,70.29
2021-10-08,"BC","Fraser","Fraser South",90,95.86
2021-10-08,"BC","Fraser","Unknown",0,0.29
2021-10-08,"BC","Interior","All",148,139
2021-10-08,"BC","Interior","East Kootenay",13,18.14
2021-10-08,"BC","Interior","Kootenay Boundary",7,13
2021-10-08,"BC","Interior","Okanagan",64,51
2021-10-08,"BC","Interior","Thompson Cariboo Shuswap",64,56.86
2021-10-08,"BC","Northern","All",91,115.29
2021-10-08,"BC","Northern","Northeast",14,27.14
2021-10-08,"BC","Northern","Northern Interior",62,63.43
2021-10-08,"BC","Northern","Northwest",15,24.57
2021-10-08,"BC","Northern","Unknown",0,0
2021-10-08,"BC","Northern","Unknown HSDA - Northern HA",0,0.14
2021-10-08,"BC","Vancouver Coastal","All",66,71.86
2021-10-08,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",17,17.43
2021-10-08,"BC","Vancouver Coastal","Richmond",7,6.43
2021-10-08,"BC","Vancouver Coastal","Unknown",0,0.71
2021-10-08,"BC","Vancouver Coastal","Vancouver",42,47.29
2021-10-08,"BC","Vancouver Island","All",91,77.71
2021-10-08,"BC","Vancouver Island","Central Vancouver Island",46,33.14
2021-10-08,"BC","Vancouver Island","North Vancouver Island",7,8
2021-10-08,"BC","Vancouver Island","South Vancouver Island",38,36.57
2021-10-08,"Out of Canada","Out of Canada","Out of Canada",0,0
2021-10-09,"BC","All","All",667,660.29
2021-10-09,"BC","Fraser","All",240,250.57
2021-10-09,"BC","Fraser","Fraser East",82,90.86
2021-10-09,"BC","Fraser","Fraser North",42,63.29
2021-10-09,"BC","Fraser","Fraser South",116,96.14
2021-10-09,"BC","Fraser","Unknown",0,0.29
2021-10-09,"BC","Interior","All",136,137.14
2021-10-09,"BC","Interior","East Kootenay",13,18
2021-10-09,"BC","Interior","Kootenay Boundary",3,11
2021-10-09,"BC","Interior","Okanagan",59,52.71
2021-10-09,"BC","Interior","Thompson Cariboo Shuswap",61,55.43
2021-10-09,"BC","Northern","All",148,123.71
2021-10-09,"BC","Northern","Northeast",47,31.29
2021-10-09,"BC","Northern","Northern Interior",62,64.29
2021-10-09,"BC","Northern","Northwest",39,28
2021-10-09,"BC","Northern","Unknown",0,0
2021-10-09,"BC","Northern","Unknown HSDA - Northern HA",0,0.14
2021-10-09,"BC","Vancouver Coastal","All",62,71
2021-10-09,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",24,18.29
2021-10-09,"BC","Vancouver Coastal","Richmond",5,5.86
2021-10-09,"BC","Vancouver Coastal","Unknown",0,0.29
2021-10-09,"BC","Vancouver Coastal","Vancouver",33,46.57
2021-10-09,"BC","Vancouver Island","All",81,77.86
2021-10-09,"BC","Vancouver Island","Central Vancouver Island",43,34.14
2021-10-09,"BC","Vancouver Island","North Vancouver Island",10,8.43
2021-10-09,"BC","Vancouver Island","South Vancouver Island",28,35.29
2021-10-09,"Out of Canada","Out of Canada","Out of Canada",0,0
2021-10-10,"BC","All","All",485,631.29
2021-10-10,"BC","Fraser","All",169,235.57
2021-10-10,"BC","Fraser","Fraser East",49,84.29
2021-10-10,"BC","Fraser","Fraser North",31,54.86
2021-10-10,"BC","Fraser","Fraser South",89,96.14
2021-10-10,"BC","Fraser","Unknown",0,0.29
2021-10-10,"BC","Interior","All",85,128.57
2021-10-10,"BC","Interior","East Kootenay",10,15.86
2021-10-10,"BC","Interior","Kootenay Boundary",8,9.71
2021-10-10,"BC","Interior","Okanagan",33,50.57
2021-10-10,"BC","Interior","Thompson Cariboo Shuswap",34,52.43
2021-10-10,"BC","Northern","All",76,115.57
2021-10-10,"BC","Northern","Northeast",27,28.29
2021-10-10,"BC","Northern","Northern Interior",25,59.43
2021-10-10,"BC","Northern","Northwest",24,27.86
2021-10-10,"BC","Northern","Unknown",0,0
2021-10-10,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-10-10,"BC","Vancouver Coastal","All",72,71
2021-10-10,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",21,18.43
2021-10-10,"BC","Vancouver Coastal","Richmond",6,5.43
2021-10-10,"BC","Vancouver Coastal","Unknown",0,0.29
2021-10-10,"BC","Vancouver Coastal","Vancouver",45,46.86
2021-10-10,"BC","Vancouver Island","All",83,80.57
2021-10-10,"BC","Vancouver Island","Central Vancouver Island",30,35.29
2021-10-10,"BC","Vancouver Island","North Vancouver Island",5,8
2021-10-10,"BC","Vancouver Island","South Vancouver Island",48,37.29
2021-10-10,"Out of Canada","Out of Canada","Out of Canada",0,0
2021-10-11,"BC","All","All",406,616.43
2021-10-11,"BC","Fraser","All",193,234.29
2021-10-11,"BC","Fraser","Fraser East",58,83.71
2021-10-11,"BC","Fraser","Fraser North",39,52.43
2021-10-11,"BC","Fraser","Fraser South",96,97.86
2021-10-11,"BC","Fraser","Unknown",0,0.29
2021-10-11,"BC","Interior","All",72,124.86
2021-10-11,"BC","Interior","East Kootenay",6,13.86
2021-10-11,"BC","Interior","Kootenay Boundary",5,8.86
2021-10-11,"BC","Interior","Okanagan",22,48.29
2021-10-11,"BC","Interior","Thompson Cariboo Shuswap",39,53.86
2021-10-11,"BC","Northern","All",42,112.57
2021-10-11,"BC","Northern","Northeast",2,25.86
2021-10-11,"BC","Northern","Northern Interior",28,58.86
2021-10-11,"BC","Northern","Northwest",12,27.86
2021-10-11,"BC","Northern","Unknown",0,0
2021-10-11,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-10-11,"BC","Vancouver Coastal","All",43,68.71
2021-10-11,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",11,18.14
2021-10-11,"BC","Vancouver Coastal","Richmond",2,4.86
2021-10-11,"BC","Vancouver Coastal","Unknown",0,0.14
2021-10-11,"BC","Vancouver Coastal","Vancouver",30,45.57
2021-10-11,"BC","Vancouver Island","All",56,76
2021-10-11,"BC","Vancouver Island","Central Vancouver Island",37,36.14
2021-10-11,"BC","Vancouver Island","North Vancouver Island",4,6.71
2021-10-11,"BC","Vancouver Island","South Vancouver Island",15,33.14
2021-10-11,"Out of Canada","Out of Canada","Out of Canada",0,0
2021-10-12,"BC","All","All",496,578.71
2021-10-12,"BC","Fraser","All",218,222.71
2021-10-12,"BC","Fraser","Fraser East",93,80.29
2021-10-12,"BC","Fraser","Fraser North",38,47
2021-10-12,"BC","Fraser","Fraser South",87,95.14
2021-10-12,"BC","Fraser","Unknown",0,0.29
2021-10-12,"BC","Interior","All",91,114.29
2021-10-12,"BC","Interior","East Kootenay",5,10.57
2021-10-12,"BC","Interior","Kootenay Boundary",10,7.86
2021-10-12,"BC","Interior","Okanagan",45,47.57
2021-10-12,"BC","Interior","Thompson Cariboo Shuswap",31,48.29
2021-10-12,"BC","Northern","All",52,101.29
2021-10-12,"BC","Northern","Northeast",16,22.86
2021-10-12,"BC","Northern","Northern Interior",21,52
2021-10-12,"BC","Northern","Northwest",15,26.43
2021-10-12,"BC","Northern","Unknown",0,0
2021-10-12,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-10-12,"BC","Vancouver Coastal","All",66,65.29
2021-10-12,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",19,17.57
2021-10-12,"BC","Vancouver Coastal","Richmond",4,4.71
2021-10-12,"BC","Vancouver Coastal","Unknown",0,0.14
2021-10-12,"BC","Vancouver Coastal","Vancouver",43,42.86
2021-10-12,"BC","Vancouver Island","All",69,75.14
2021-10-12,"BC","Vancouver Island","Central Vancouver Island",36,36.86
2021-10-12,"BC","Vancouver Island","North Vancouver Island",9,7.57
2021-10-12,"BC","Vancouver Island","South Vancouver Island",24,30.71
2021-10-12,"Out of Canada","Out of Canada","Out of Canada",0,0
2021-10-13,"BC","All","All",585,574.57
2021-10-13,"BC","Fraser","All",251,221.86
2021-10-13,"BC","Fraser","Fraser East",106,82.86
2021-10-13,"BC","Fraser","Fraser North",59,43.57
2021-10-13,"BC","Fraser","Fraser South",86,95.43
2021-10-13,"BC","Fraser","Unknown",0,0
2021-10-13,"BC","Interior","All",96,111.29
2021-10-13,"BC","Interior","East Kootenay",10,10.29
2021-10-13,"BC","Interior","Kootenay Boundary",3,6.86
2021-10-13,"BC","Interior","Okanagan",40,46.86
2021-10-13,"BC","Interior","Thompson Cariboo Shuswap",43,47.29
2021-10-13,"BC","Northern","All",134,107.57
2021-10-13,"BC","Northern","Northeast",32,24.71
2021-10-13,"BC","Northern","Northern Interior",64,56
2021-10-13,"BC","Northern","Northwest",38,26.86
2021-10-13,"BC","Northern","Unknown",0,0
2021-10-13,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-10-13,"BC","Vancouver Coastal","All",55,61.71
2021-10-13,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",19,18.71
2021-10-13,"BC","Vancouver Coastal","Richmond",4,4
2021-10-13,"BC","Vancouver Coastal","Unknown",1,0.14
2021-10-13,"BC","Vancouver Coastal","Vancouver",31,38.86
2021-10-13,"BC","Vancouver Island","All",49,72.14
2021-10-13,"BC","Vancouver Island","Central Vancouver Island",21,35.29
2021-10-13,"BC","Vancouver Island","North Vancouver Island",4,6.57
2021-10-13,"BC","Vancouver Island","South Vancouver Island",24,30.29
2021-10-13,"Out of Canada","Out of Canada","Out of Canada",0,0
2021-10-14,"BC","All","All",689,563.14
2021-10-14,"BC","Fraser","All",246,219.29
2021-10-14,"BC","Fraser","Fraser East",91,81.43
2021-10-14,"BC","Fraser","Fraser North",65,44.43
2021-10-14,"BC","Fraser","Fraser South",90,93.43
2021-10-14,"BC","Fraser","Unknown",0,0
2021-10-14,"BC","Interior","All",99,103.86
2021-10-14,"BC","Interior","East Kootenay",14,10.14
2021-10-14,"BC","Interior","Kootenay Boundary",10,6.57
2021-10-14,"BC","Interior","Okanagan",46,44.14
2021-10-14,"BC","Interior","Thompson Cariboo Shuswap",29,43
2021-10-14,"BC","Northern","All",201,106.29
2021-10-14,"BC","Northern","Northeast",37,25
2021-10-14,"BC","Northern","Northern Interior",144,58
2021-10-14,"BC","Northern","Northwest",20,23.29
2021-10-14,"BC","Northern","Unknown",0,0
2021-10-14,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-10-14,"BC","Vancouver Coastal","All",76,62.86
2021-10-14,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",21,18.86
2021-10-14,"BC","Vancouver Coastal","Richmond",5,4.71
2021-10-14,"BC","Vancouver Coastal","Unknown",0,0.14
2021-10-14,"BC","Vancouver Coastal","Vancouver",50,39.14
2021-10-14,"BC","Vancouver Island","All",67,70.86
2021-10-14,"BC","Vancouver Island","Central Vancouver Island",34,35.29
2021-10-14,"BC","Vancouver Island","North Vancouver Island",4,6.14
2021-10-14,"BC","Vancouver Island","South Vancouver Island",29,29.43
2021-10-14,"Out of Canada","Out of Canada","Out of Canada",0,0
2021-10-15,"BC","All","All",759,583.86
2021-10-15,"BC","Fraser","All",249,223.71
2021-10-15,"BC","Fraser","Fraser East",79,79.71
2021-10-15,"BC","Fraser","Fraser North",59,47.57
2021-10-15,"BC","Fraser","Fraser South",111,96.43
2021-10-15,"BC","Fraser","Unknown",0,0
2021-10-15,"BC","Interior","All",148,103.86
2021-10-15,"BC","Interior","East Kootenay",9,9.57
2021-10-15,"BC","Interior","Kootenay Boundary",7,6.57
2021-10-15,"BC","Interior","Okanagan",82,46.71
2021-10-15,"BC","Interior","Thompson Cariboo Shuswap",50,41
2021-10-15,"BC","Northern","All",187,120
2021-10-15,"BC","Northern","Northeast",33,27.71
2021-10-15,"BC","Northern","Northern Interior",105,64.14
2021-10-15,"BC","Northern","Northwest",49,28.14
2021-10-15,"BC","Northern","Unknown",0,0
2021-10-15,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-10-15,"BC","Vancouver Coastal","All",103,68.14
2021-10-15,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",30,20.71
2021-10-15,"BC","Vancouver Coastal","Richmond",8,4.86
2021-10-15,"BC","Vancouver Coastal","Unknown",1,0.29
2021-10-15,"BC","Vancouver Coastal","Vancouver",64,42.29
2021-10-15,"BC","Vancouver Island","All",72,68.14
2021-10-15,"BC","Vancouver Island","Central Vancouver Island",39,34.29
2021-10-15,"BC","Vancouver Island","North Vancouver Island",5,5.86
2021-10-15,"BC","Vancouver Island","South Vancouver Island",28,28
2021-10-15,"Out of Canada","Out of Canada","Out of Canada",1,0.14
2021-10-16,"BC","All","All",674,584.86
2021-10-16,"BC","Fraser","All",280,229.43
2021-10-16,"BC","Fraser","Fraser East",107,83.29
2021-10-16,"BC","Fraser","Fraser North",57,49.71
2021-10-16,"BC","Fraser","Fraser South",116,96.43
2021-10-16,"BC","Fraser","Unknown",0,0
2021-10-16,"BC","Interior","All",108,99.86
2021-10-16,"BC","Interior","East Kootenay",11,9.29
2021-10-16,"BC","Interior","Kootenay Boundary",3,6.57
2021-10-16,"BC","Interior","Okanagan",50,45.43
2021-10-16,"BC","Interior","Thompson Cariboo Shuswap",44,38.57
2021-10-16,"BC","Northern","All",163,122.14
2021-10-16,"BC","Northern","Northeast",40,26.71
2021-10-16,"BC","Northern","Northern Interior",78,66.43
2021-10-16,"BC","Northern","Northwest",45,29
2021-10-16,"BC","Northern","Unknown",0,0
2021-10-16,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-10-16,"BC","Vancouver Coastal","All",69,69.14
2021-10-16,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",19,20
2021-10-16,"BC","Vancouver Coastal","Richmond",7,5.14
2021-10-16,"BC","Vancouver Coastal","Unknown",0,0.29
2021-10-16,"BC","Vancouver Coastal","Vancouver",43,43.71
2021-10-16,"BC","Vancouver Island","All",54,64.29
2021-10-16,"BC","Vancouver Island","Central Vancouver Island",22,31.29
2021-10-16,"BC","Vancouver Island","North Vancouver Island",9,5.71
2021-10-16,"BC","Vancouver Island","South Vancouver Island",23,27.29
2021-10-16,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2021-10-17,"BC","All","All",461,581.43
2021-10-17,"BC","Fraser","All",210,235.29
2021-10-17,"BC","Fraser","Fraser East",76,87.14
2021-10-17,"BC","Fraser","Fraser North",34,50.14
2021-10-17,"BC","Fraser","Fraser South",100,98
2021-10-17,"BC","Fraser","Unknown",0,0
2021-10-17,"BC","Interior","All",78,98.86
2021-10-17,"BC","Interior","East Kootenay",6,8.71
2021-10-17,"BC","Interior","Kootenay Boundary",1,5.57
2021-10-17,"BC","Interior","Okanagan",40,46.43
2021-10-17,"BC","Interior","Thompson Cariboo Shuswap",31,38.14
2021-10-17,"BC","Northern","All",68,121
2021-10-17,"BC","Northern","Northeast",14,24.86
2021-10-17,"BC","Northern","Northern Interior",44,69.14
2021-10-17,"BC","Northern","Northwest",10,27
2021-10-17,"BC","Northern","Unknown",0,0
2021-10-17,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-10-17,"BC","Vancouver Coastal","All",65,68.14
2021-10-17,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",16,19.29
2021-10-17,"BC","Vancouver Coastal","Richmond",2,4.57
2021-10-17,"BC","Vancouver Coastal","Unknown",1,0.43
2021-10-17,"BC","Vancouver Coastal","Vancouver",46,43.86
2021-10-17,"BC","Vancouver Island","All",40,58.14
2021-10-17,"BC","Vancouver Island","Central Vancouver Island",12,28.71
2021-10-17,"BC","Vancouver Island","North Vancouver Island",2,5.29
2021-10-17,"BC","Vancouver Island","South Vancouver Island",26,24.14
2021-10-17,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2021-10-18,"BC","All","All",487,593
2021-10-18,"BC","Fraser","All",197,235.86
2021-10-18,"BC","Fraser","Fraser East",85,91
2021-10-18,"BC","Fraser","Fraser North",35,49.57
2021-10-18,"BC","Fraser","Fraser South",77,95.29
2021-10-18,"BC","Fraser","Unknown",0,0
2021-10-18,"BC","Interior","All",67,98.14
2021-10-18,"BC","Interior","East Kootenay",10,9.29
2021-10-18,"BC","Interior","Kootenay Boundary",3,5.29
2021-10-18,"BC","Interior","Okanagan",29,47.43
2021-10-18,"BC","Interior","Thompson Cariboo Shuswap",25,36.14
2021-10-18,"BC","Northern","All",100,129.29
2021-10-18,"BC","Northern","Northeast",29,28.71
2021-10-18,"BC","Northern","Northern Interior",52,72.57
2021-10-18,"BC","Northern","Northwest",19,28
2021-10-18,"BC","Northern","Unknown",0,0
2021-10-18,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-10-18,"BC","Vancouver Coastal","All",60,70.57
2021-10-18,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",18,20.29
2021-10-18,"BC","Vancouver Coastal","Richmond",5,5
2021-10-18,"BC","Vancouver Coastal","Unknown",0,0.43
2021-10-18,"BC","Vancouver Coastal","Vancouver",37,44.86
2021-10-18,"BC","Vancouver Island","All",63,59.14
2021-10-18,"BC","Vancouver Island","Central Vancouver Island",33,28.14
2021-10-18,"BC","Vancouver Island","North Vancouver Island",7,5.71
2021-10-18,"BC","Vancouver Island","South Vancouver Island",23,25.29
2021-10-18,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2021-10-19,"BC","All","All",702,622.43
2021-10-19,"BC","Fraser","All",255,241.14
2021-10-19,"BC","Fraser","Fraser East",81,89.29
2021-10-19,"BC","Fraser","Fraser North",63,53.14
2021-10-19,"BC","Fraser","Fraser South",111,98.71
2021-10-19,"BC","Fraser","Unknown",0,0
2021-10-19,"BC","Interior","All",119,102.14
2021-10-19,"BC","Interior","East Kootenay",7,9.57
2021-10-19,"BC","Interior","Kootenay Boundary",5,4.57
2021-10-19,"BC","Interior","Okanagan",54,48.71
2021-10-19,"BC","Interior","Thompson Cariboo Shuswap",53,39.29
2021-10-19,"BC","Northern","All",193,149.43
2021-10-19,"BC","Northern","Northeast",59,34.86
2021-10-19,"BC","Northern","Northern Interior",80,81
2021-10-19,"BC","Northern","Northwest",54,33.57
2021-10-19,"BC","Northern","Unknown",0,0
2021-10-19,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-10-19,"BC","Vancouver Coastal","All",81,72.71
2021-10-19,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",20,20.43
2021-10-19,"BC","Vancouver Coastal","Richmond",5,5.14
2021-10-19,"BC","Vancouver Coastal","Unknown",0,0.43
2021-10-19,"BC","Vancouver Coastal","Vancouver",56,46.71
2021-10-19,"BC","Vancouver Island","All",54,57
2021-10-19,"BC","Vancouver Island","Central Vancouver Island",33,27.71
2021-10-19,"BC","Vancouver Island","North Vancouver Island",2,4.71
2021-10-19,"BC","Vancouver Island","South Vancouver Island",19,24.57
2021-10-19,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2021-10-20,"BC","All","All",730,643.14
2021-10-20,"BC","Fraser","All",284,245.86
2021-10-20,"BC","Fraser","Fraser East",105,89.14
2021-10-20,"BC","Fraser","Fraser North",54,52.43
2021-10-20,"BC","Fraser","Fraser South",125,104.29
2021-10-20,"BC","Fraser","Unknown",0,0
2021-10-20,"BC","Interior","All",140,108.43
2021-10-20,"BC","Interior","East Kootenay",9,9.43
2021-10-20,"BC","Interior","Kootenay Boundary",3,4.57
2021-10-20,"BC","Interior","Okanagan",64,52.14
2021-10-20,"BC","Interior","Thompson Cariboo Shuswap",64,42.29
2021-10-20,"BC","Northern","All",179,155.86
2021-10-20,"BC","Northern","Northeast",48,37.14
2021-10-20,"BC","Northern","Northern Interior",89,84.57
2021-10-20,"BC","Northern","Northwest",42,34.14
2021-10-20,"BC","Northern","Unknown",0,0
2021-10-20,"BC","Northern","Unknown HSDA - Northern HA",0,0
2021-10-20,"BC","Vancouver Coastal","All",66,74.29
2021-10-20,"BC","Vancouver Coastal","North Shore/Coast Garibaldi",23,21
2021-10-20,"BC","Vancouver Coastal","Richmond",5,5.29
2021-10-20,"BC","Vancouver Coastal","Unknown",1,0.43
2021-10-20,"BC","Vancouver Coastal","Vancouver",37,47.57
2021-10-20,"BC","Vancouver Island","All",61,58.71
2021-10-20,"BC","Vancouver Island","Central Vancouver Island",34,29.57
2021-10-20,"BC","Vancouver Island","North Vancouver Island",5,4.86
2021-10-20,"BC","Vancouver Island","South Vancouver Island",22,24.29
2021-10-20,"Out of Canada","Out of Canada","Out of Canada",0,0.14
2021-10-21,"BC","All","All",667,640
2021-10-21,"BC","Fraser","All",278,250.43
2021-10-21,"BC","Fraser","Fraser East",95,89.71
2021-10-21,"BC","Fraser","Fraser North",77,54.14
2021-10-21,"BC","Fraser","Fraser South",106,106.57
2021-10-21,"BC","Fraser","Unknown",0,0
