date,Canada,isPartial,Alberta,British Columbia,Saskatchewan,Manitoba,Ontario,Quebec,Newfoundland,Nova Scotia,New Brunswick,Prince Edward Island,Yukon,Northwest Territories,Nunavut
2021-06-20,17,False,0,0,0,0,47,0,-1,-1,0,-1,-1,-1,-1
2021-06-27,71,False,97,0,0,0,0,100,-1,-1,0,-1,-1,-1,-1
2021-07-04,18,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-07-11,18,False,0,0,0,0,0,52,-1,-1,0,-1,-1,-1,-1
2021-07-18,73,False,0,71,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-07-25,18,False,0,70,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-08-01,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-08-08,18,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-08-15,18,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-08-22,19,False,0,0,0,0,13,0,-1,-1,100,-1,-1,-1,-1
2021-08-29,37,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-09-05,19,False,0,0,0,100,0,0,-1,-1,0,-1,-1,-1,-1
2021-09-12,18,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-09-19,89,False,0,0,0,0,36,51,-1,-1,0,-1,-1,-1,-1
2021-09-26,18,False,100,0,0,0,13,0,-1,-1,0,-1,-1,-1,-1
2021-10-03,28,False,0,0,0,0,19,0,-1,-1,0,-1,-1,-1,-1
2021-10-10,38,False,0,51,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-10-17,50,False,0,0,0,0,0,35,-1,-1,74,-1,-1,-1,-1
2021-10-24,100,False,0,100,97,0,35,36,-1,-1,0,-1,-1,-1,-1
2021-10-31,51,False,69,51,100,0,18,0,-1,-1,0,-1,-1,-1,-1
2021-11-07,38,False,69,99,0,0,26,35,-1,-1,0,-1,-1,-1,-1
2021-11-14,24,False,0,48,0,0,26,34,-1,-1,0,-1,-1,-1,-1
2021-11-21,96,False,0,96,0,61,100,33,-1,-1,0,-1,-1,-1,-1
2021-11-28,24,False,0,0,0,0,33,0,-1,-1,0,-1,-1,-1,-1
2021-12-05,49,False,69,0,0,0,17,34,-1,-1,0,-1,-1,-1,-1
2021-12-12,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-12-19,40,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2021-12-26,25,False,0,51,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2022-01-02,34,True,0,68,0,0,12,0,-1,-1,0,-1,-1,-1,-1
